Name,Country_code,Country,Cultural_Group,Cleaned_Name,Token_Count
 Teresa Armstrong,ar_AE,AE,Asian,Teresa Armstrong,3
 Timothy Johnson,ar_AE,AE,Asian,Timothy Johnson,3
 Lisa Fernandez,ar_AE,AE,Asian,Lisa Fernandez,2
 Robert Jensen,ar_AE,AE,Asian,Robert Jensen,2
 Grant Wang,ar_AE,AE,Asian,Grant Wang,2
 Jose Ritter,ar_AE,AE,Asian,Jose Ritter,3
 Steve Young,ar_AE,AE,Asian,Steve Young,2
 Jared Joseph,ar_AE,AE,Asian,Jared Joseph,3
 Daniel Cruz,ar_AE,AE,Asian,Daniel Cruz,2
 Mark Sanders,ar_AE,AE,Asian,Mark Sanders,2
 Joshua Cervantes,ar_AE,AE,Asian,Joshua Cervantes,5
 Kimberly Reynolds,ar_AE,AE,Asian,Kimberly Reynolds,4
 Albert Stevens,ar_AE,AE,Asian,Albert Stevens,2
 Dylan Smith,ar_AE,AE,Asian,Dylan Smith,3
 Charles Thompson,ar_AE,AE,Asian,Charles Thompson,2
 Valerie King,ar_AE,AE,Asian,Valerie King,3
 Joseph Wright,ar_AE,AE,Asian,Joseph Wright,2
 Joshua Reed,ar_AE,AE,Asian,Joshua Reed,3
 Gregory Anderson,ar_AE,AE,Asian,Gregory Anderson,3
 Ashley Dean,ar_AE,AE,Asian,Ashley Dean,3
 Valerie Stafford,ar_AE,AE,Asian,Valerie Stafford,3
 Christopher Bautista,ar_AE,AE,Asian,Christopher Bautista,4
 Stanley Jones,ar_AE,AE,Asian,Stanley Jones,3
 Alexandra Barrett,ar_AE,AE,Asian,Alexandra Barrett,3
 Joseph Stokes,ar_AE,AE,Asian,Joseph Stokes,2
 Samantha Warren,ar_AE,AE,Asian,Samantha Warren,4
 Kevin Clark,ar_AE,AE,Asian,Kevin Clark,2
 Carrie Johnson,ar_AE,AE,Asian,Carrie Johnson,3
 Steve Avila,ar_AE,AE,Asian,Steve Avila,3
 Stacy Gomez,ar_AE,AE,Asian,Stacy Gomez,3
 John Bradford,ar_AE,AE,Asian,John Bradford,2
 Kenneth Mason,ar_AE,AE,Asian,Kenneth Mason,3
 Alice Davis,ar_AE,AE,Asian,Alice Davis,2
 Brian Alexander,ar_AE,AE,Asian,Brian Alexander,2
 Ralph Bryant,ar_AE,AE,Asian,Ralph Bryant,3
 Brian Gregory,ar_AE,AE,Asian,Brian Gregory,2
 Casey Jefferson,ar_AE,AE,Asian,Casey Jefferson,3
 Susan Ford,ar_AE,AE,Asian,Susan Ford,2
 Laura Graham,ar_AE,AE,Asian,Laura Graham,2
 Earl Kelley,ar_AE,AE,Asian,Earl Kelley,3
 Kayla Mcdonald,ar_AE,AE,Asian,Kayla Mcdonald,5
 Megan Lynn,ar_AE,AE,Asian,Megan Lynn,3
 Andrew Wall,ar_AE,AE,Asian,Andrew Wall,2
 Aaron Mcintyre,ar_AE,AE,Asian,Aaron Mcintyre,4
 Erik Lane,ar_AE,AE,Asian,Erik Lane,3
 Lydia Cardenas,ar_AE,AE,Asian,Lydia Cardenas,4
 Scott Rogers,ar_AE,AE,Asian,Scott Rogers,2
 Olivia Shelton,ar_AE,AE,Asian,Olivia Shelton,4
 Eric Coleman,ar_AE,AE,Asian,Eric Coleman,2
 Aaron Stephenson,ar_AE,AE,Asian,Aaron Stephenson,3
 Karen Strickland,ar_AE,AE,Asian,Karen Strickland,4
 Megan Jenkins,ar_AE,AE,Asian,Megan Jenkins,3
 Brandon Martin,ar_AE,AE,Asian,Brandon Martin,2
 Taylor Lynch,ar_AE,AE,Asian,Taylor Lynch,2
 Daniel Hutchinson,ar_AE,AE,Asian,Daniel Hutchinson,2
 Cassandra Mack,ar_AE,AE,Asian,Cassandra Mack,3
 Jamie Hester,ar_AE,AE,Asian,Jamie Hester,3
 Erica Henderson,ar_AE,AE,Asian,Erica Henderson,3
 Sarah Calhoun,ar_AE,AE,Asian,Sarah Calhoun,4
 David Montgomery,ar_AE,AE,Asian,David Montgomery,2
 Craig Clark,ar_AE,AE,Asian,Craig Clark,2
 Arthur Turner,ar_AE,AE,Asian,Arthur Turner,2
 Brady Winters,ar_AE,AE,Asian,Brady Winters,4
 Elizabeth Parks,ar_AE,AE,Asian,Elizabeth Parks,2
 Christopher Hansen,ar_AE,AE,Asian,Christopher Hansen,2
 Christopher Nelson DVM,ar_AE,AE,Asian,Christopher Nelson DVM,4
 Billy Williams,ar_AE,AE,Asian,Billy Williams,2
 Monique Murphy,ar_AE,AE,Asian,Monique Murphy,3
Thomas Flores,ar_AE,AE,Asian,Thomas Flores,2
 Adam Wolfe,ar_AE,AE,Asian,Adam Wolfe,2
 Alexandria Johnson,ar_AE,AE,Asian,Alexandria Johnson,4
 Michael Williams,ar_AE,AE,Asian,Michael Williams,2
 Kimberly Cook,ar_AE,AE,Asian,Kimberly Cook,4
 Jason Johnson,ar_AE,AE,Asian,Jason Johnson,2
 Eddie Griffin,ar_AE,AE,Asian,Eddie Griffin,3
 Cody Jones,ar_AE,AE,Asian,Cody Jones,3
 Mary Gomez,ar_AE,AE,Asian,Mary Gomez,2
 Elizabeth Juarez,ar_AE,AE,Asian,Elizabeth Juarez,3
 Kaitlin Scott,ar_AE,AE,Asian,Kaitlin Scott,4
Kara Fry,ar_AE,AE,Asian,Kara Fry,3
 Carrie Molina,ar_AE,AE,Asian,Carrie Molina,4
 Patricia Taylor,ar_AE,AE,Asian,Patricia Taylor,3
 Stephen Taylor,ar_AE,AE,Asian,Stephen Taylor,2
 Angel Nichols,ar_AE,AE,Asian,Angel Nichols,2
 Lisa Myers,ar_AE,AE,Asian,Lisa Myers,2
 Heather Reed,ar_AE,AE,Asian,Heather Reed,3
 Danny Scott,ar_AE,AE,Asian,Danny Scott,2
 Kevin Ward,ar_AE,AE,Asian,Kevin Ward,2
 Heather Hodges,ar_AE,AE,Asian,Heather Hodges,4
 Joseph Tran,ar_AE,AE,Asian,Joseph Tran,2
 Joshua Anderson,ar_AE,AE,Asian,Joshua Anderson,3
 William Rodgers,ar_AE,AE,Asian,William Rodgers,2
 Mark Clements,ar_AE,AE,Asian,Mark Clements,3
 Phillip Perry,ar_AE,AE,Asian,Phillip Perry,3
 Linda Benton,ar_AE,AE,Asian,Linda Benton,3
 Melissa Garza,ar_AE,AE,Asian,Melissa Garza,4
 Christopher Barker,ar_AE,AE,Asian,Christopher Barker,2
 Brandi Bell,ar_AE,AE,Asian,Brandi Bell,3
 George Kelly,ar_AE,AE,Asian,George Kelly,2
 Emily Vincent,ar_AE,AE,Asian,Emily Vincent,2
 Patricia Hudson,ar_AE,AE,Asian,Patricia Hudson,3
 Henry Dunn,ar_AE,AE,Asian,Henry Dunn,2
 Lindsay Acevedo,ar_AE,AE,Asian,Lindsay Acevedo,5
 David Hamilton,ar_AE,AE,Asian,David Hamilton,2
 Douglas Taylor,ar_AE,AE,Asian,Douglas Taylor,3
 Brenda Diaz,ar_AE,AE,Asian,Brenda Diaz,4
 Chelsey Williams,ar_AE,AE,Asian,Chelsey Williams,3
 James Huang,ar_AE,AE,Asian,James Huang,2
 Isaiah Roberts,ar_AE,AE,Asian,Isaiah Roberts,4
 Justin Warner,ar_AE,AE,Asian,Justin Warner,2
 Ashley Hood,ar_AE,AE,Asian,Ashley Hood,3
 Amy Williamson,ar_AE,AE,Asian,Amy Williamson,2
 Brian Wilkinson,ar_AE,AE,Asian,Brian Wilkinson,2
 Harry Smith,ar_AE,AE,Asian,Harry Smith,2
 Charles Jordan,ar_AE,AE,Asian,Charles Jordan,2
 Dustin Foster,ar_AE,AE,Asian,Dustin Foster,3
 Barbara Pham,ar_AE,AE,Asian,Barbara Pham,4
 Stacy Bryant,ar_AE,AE,Asian,Stacy Bryant,3
 Andrew Lopez,ar_AE,AE,Asian,Andrew Lopez,2
 John Landry,ar_AE,AE,Asian,John Landry,3
 Melissa Kelley,ar_AE,AE,Asian,Melissa Kelley,3
 Richard Mcdonald,ar_AE,AE,Asian,Richard Mcdonald,4
 Samuel Hartman,ar_AE,AE,Asian,Samuel Hartman,4
 Nicholas Hobbs,ar_AE,AE,Asian,Nicholas Hobbs,4
 Mallory Short,ar_AE,AE,Asian,Mallory Short,4
 Victoria Boyle,ar_AE,AE,Asian,Victoria Boyle,2
 David Baker,ar_AE,AE,Asian,David Baker,2
 Nicholas Young,ar_AE,AE,Asian,Nicholas Young,3
 James Mason,ar_AE,AE,Asian,James Mason,2
 Andrew Wright,ar_AE,AE,Asian,Andrew Wright,2
 Glenn Bennett,ar_AE,AE,Asian,Glenn Bennett,3
 Cameron Norton,ar_AE,AE,Asian,Cameron Norton,3
 Jesus Torres,ar_AE,AE,Asian,Jesus Torres,2
 Mary Walsh,ar_AE,AE,Asian,Mary Walsh,2
 Steven Miller,ar_AE,AE,Asian,Steven Miller,2
 Brandon Kent,ar_AE,AE,Asian,Brandon Kent,2
 Alyssa Wood,ar_AE,AE,Asian,Alyssa Wood,4
 Angela Nelson,ar_AE,AE,Asian,Angela Nelson,3
 Gregory Garner,ar_AE,AE,Asian,Gregory Garner,3
 Jessica Gardner,ar_AE,AE,Asian,Jessica Gardner,2
 Justin Little,ar_AE,AE,Asian,Justin Little,2
 Susan Stevens,ar_AE,AE,Asian,Susan Stevens,2
 Courtney Graham,ar_AE,AE,Asian,Courtney Graham,3
 Mark Francis,ar_AE,AE,Asian,Mark Francis,2
 Kenneth Lewis,ar_AE,AE,Asian,Kenneth Lewis,3
 Marie Nicholson,ar_AE,AE,Asian,Marie Nicholson,3
 Jose George,ar_AE,AE,Asian,Jose George,2
 George Miller,ar_AE,AE,Asian,George Miller,2
 Antonio Brady,ar_AE,AE,Asian,Antonio Brady,3
 Jack Lee,ar_AE,AE,Asian,Jack Lee,2
 Jesse Swanson,ar_AE,AE,Asian,Jesse Swanson,4
 Wendy Hill,ar_AE,AE,Asian,Wendy Hill,4
 Daniel Soto,ar_AE,AE,Asian,Daniel Soto,3
 Kristin George,ar_AE,AE,Asian,Kristin George,3
 Grace Barnes,ar_AE,AE,Asian,Grace Barnes,2
 Brandon Kelley,ar_AE,AE,Asian,Brandon Kelley,2
 Melissa Williams PhD,ar_AE,AE,Asian,Melissa Williams PhD,4
 Melissa Collins,ar_AE,AE,Asian,Melissa Collins,3
 Donald Greene,ar_AE,AE,Asian,Donald Greene,2
 Robert Chan,ar_AE,AE,Asian,Robert Chan,2
 Paul Watkins,ar_AE,AE,Asian,Paul Watkins,2
 Crystal Gray,ar_AE,AE,Asian,Crystal Gray,2
 Edward Brown,ar_AE,AE,Asian,Edward Brown,2
 Christine Atkins,ar_AE,AE,Asian,Christine Atkins,3
 Ian West,ar_AE,AE,Asian,Ian West,2
 Stephanie Le,ar_AE,AE,Asian,Stephanie Le,4
 Justin Sims,ar_AE,AE,Asian,Justin Sims,2
 Sarah Ferguson,ar_AE,AE,Asian,Sarah Ferguson,2
 Tammy Gibson,ar_AE,AE,Asian,Tammy Gibson,3
 William Cohen,ar_AE,AE,Asian,William Cohen,2
 April Trujillo,ar_AE,AE,Asian,April Trujillo,4
 Stephanie Lee,ar_AE,AE,Asian,Stephanie Lee,4
 Jeffrey Collins,ar_AE,AE,Asian,Jeffrey Collins,3
 Cynthia Parker,ar_AE,AE,Asian,Cynthia Parker,3
 Sarah Lee,ar_AE,AE,Asian,Sarah Lee,2
 Dustin Hill,ar_AE,AE,Asian,Dustin Hill,3
 Aaron Perez,ar_AE,AE,Asian,Aaron Perez,2
 Philip Ritter,ar_AE,AE,Asian,Philip Ritter,3
 Mary Jackson,ar_AE,AE,Asian,Mary Jackson,2
 Adam Good,ar_AE,AE,Asian,Adam Good,2
 Joseph Williams,ar_AE,AE,Asian,Joseph Williams,2
 Edward Johnson,ar_AE,AE,Asian,Edward Johnson,2
 Christopher Robertson,ar_AE,AE,Asian,Christopher Robertson,2
 Jocelyn Williams,ar_AE,AE,Asian,Jocelyn Williams,4
 Charles Martin,ar_AE,AE,Asian,Charles Martin,2
 Angel Barr,ar_AE,AE,Asian,Angel Barr,2
 Roy Frost,ar_AE,AE,Asian,Roy Frost,2
 Phyllis Johnson,ar_AE,AE,Asian,Phyllis Johnson,4
 Luis Smith,ar_AE,AE,Asian,Luis Smith,3
 Alexander Harris,ar_AE,AE,Asian,Alexander Harris,2
 Daniel Walton,ar_AE,AE,Asian,Daniel Walton,2
 Lori Harris,ar_AE,AE,Asian,Lori Harris,3
 Dawn Jones,ar_AE,AE,Asian,Dawn Jones,3
 Brent Carter,ar_AE,AE,Asian,Brent Carter,3
 Darlene Hodges,ar_AE,AE,Asian,Darlene Hodges,4
 Mrs. Amber Reyes,ar_AE,AE,Asian,Amber Reyes,3
 Laurie Phillips,ar_AE,AE,Asian,Laurie Phillips,4
 Alexandra Allen,ar_AE,AE,Asian,Alexandra Allen,3
 Jorge James,ar_AE,AE,Asian,Jorge James,3
 William Newton MD,ar_AE,AE,Asian,William Newton MD,3
 Vincent Wiggins,ar_AE,AE,Asian,Vincent Wiggins,4
 Edgar Williams,ar_AE,AE,Asian,Edgar Williams,3
 Leslie Clark,ar_AE,AE,Asian,Leslie Clark,3
 Keith Thompson,ar_AE,AE,Asian,Keith Thompson,2
 Latasha Douglas,ar_AE,AE,Asian,Latasha Douglas,3
 Jennifer Lawrence,ar_AE,AE,Asian,Jennifer Lawrence,2
 Whitney Knight,ar_AE,AE,Asian,Whitney Knight,4
 Clarence Barron,ar_AE,AE,Asian,Clarence Barron,4
 Matthew Parrish,ar_AE,AE,Asian,Matthew Parrish,3
 Daniel Giles,ar_AE,AE,Asian,Daniel Giles,2
 Brandon Morris PhD,ar_AE,AE,Asian,Brandon Morris PhD,3
 Joseph Smith,ar_AE,AE,Asian,Joseph Smith,2
 Debbie Robinson,ar_AE,AE,Asian,Debbie Robinson,3
 Alan Robinson,ar_AE,AE,Asian,Alan Robinson,2
 Dale Bonilla,ar_AE,AE,Asian,Dale Bonilla,4
 Sherry Short,ar_AE,AE,Asian,Sherry Short,3
 David Moore,ar_AE,AE,Asian,David Moore,2
 Garrett Coleman,ar_AE,AE,Asian,Garrett Coleman,3
 Kaylee Clements,ar_AE,AE,Asian,Kaylee Clements,4
 Susan Manning,ar_AE,AE,Asian,Susan Manning,2
 Latoya Rivera,ar_AE,AE,Asian,Latoya Rivera,3
 Mark Marshall,ar_AE,AE,Asian,Mark Marshall,2
 Kayla Brown,ar_AE,AE,Asian,Kayla Brown,3
 Lance Maldonado,ar_AE,AE,Asian,Lance Maldonado,6
 Johnathan Santiago,ar_AE,AE,Asian,Johnathan Santiago,3
 Luis Johnson,ar_AE,AE,Asian,Luis Johnson,3
 Gavin White,ar_AE,AE,Asian,Gavin White,3
 Ashlee Miller,ar_AE,AE,Asian,Ashlee Miller,3
 Joel Hubbard,ar_AE,AE,Asian,Joel Hubbard,3
 Matthew Johnston,ar_AE,AE,Asian,Matthew Johnston,2
 Michael Watson,ar_AE,AE,Asian,Michael Watson,2
 Steven Scott,ar_AE,AE,Asian,Steven Scott,2
 Sarah Robinson,ar_AE,AE,Asian,Sarah Robinson,2
 Jocelyn Adams,ar_AE,AE,Asian,Jocelyn Adams,4
 Richard Craig,ar_AE,AE,Asian,Richard Craig,2
 Andrew Hernandez,ar_AE,AE,Asian,Andrew Hernandez,2
 Teresa Nixon,ar_AE,AE,Asian,Teresa Nixon,3
 Michael Warren,ar_AE,AE,Asian,Michael Warren,2
 Robin Anderson,ar_AE,AE,Asian,Robin Anderson,2
 Aaron Ellis,ar_AE,AE,Asian,Aaron Ellis,2
 Jose Bush,ar_AE,AE,Asian,Jose Bush,2
 Jessica Mullins,ar_AE,AE,Asian,Jessica Mullins,3
 Margaret Williams,ar_AE,AE,Asian,Margaret Williams,3
 Theresa Moore,ar_AE,AE,Asian,Theresa Moore,3
 Dr. Jeffrey Reese,ar_AE,AE,Asian,Jeffrey Reese,3
 Tyler Osborne,ar_AE,AE,Asian,Tyler Osborne,2
 Brian Santos,ar_AE,AE,Asian,Brian Santos,2
 Brittany Frazier,ar_AE,AE,Asian,Brittany Frazier,5
 Jordan Guzman,ar_AE,AE,Asian,Jordan Guzman,3
 Stephen Martin,ar_AE,AE,Asian,Stephen Martin,2
 Stephen Harvey,ar_AE,AE,Asian,Stephen Harvey,2
 Stephen Young,ar_AE,AE,Asian,Stephen Young,2
 Diana Sherman,ar_AE,AE,Asian,Diana Sherman,3
 Matthew Lopez,ar_AE,AE,Asian,Matthew Lopez,2
 Joseph Allen,ar_AE,AE,Asian,Joseph Allen,2
 Kelly Orr,ar_AE,AE,Asian,Kelly Orr,2
 Kevin Sherman,ar_AE,AE,Asian,Kevin Sherman,2
 Ralph Wells,ar_AE,AE,Asian,Ralph Wells,3
 Karen Hoffman,ar_AE,AE,Asian,Karen Hoffman,2
 Adam Flores,ar_AE,AE,Asian,Adam Flores,2
 Sonya Martin,ar_AE,AE,Asian,Sonya Martin,3
 Amber Hernandez,ar_AE,AE,Asian,Amber Hernandez,3
 Ethan Kelley,ar_AE,AE,Asian,Ethan Kelley,3
 Miranda Brady,ar_AE,AE,Asian,Miranda Brady,3
 Jeffrey Ford,ar_AE,AE,Asian,Jeffrey Ford,3
 Brenda Watson,ar_AE,AE,Asian,Brenda Watson,4
 Robert Silva,ar_AE,AE,Asian,Robert Silva,2
 Craig Burke,ar_AE,AE,Asian,Craig Burke,2
 Joshua Smith,ar_AE,AE,Asian,Joshua Smith,3
 Eric Dickerson,ar_AE,AE,Asian,Eric Dickerson,3
 James Bryant,ar_AE,AE,Asian,James Bryant,2
 Virginia Martinez,ar_AE,AE,Asian,Virginia Martinez,2
 Michael Garrett,ar_AE,AE,Asian,Michael Garrett,2
 Bobby Allen,ar_AE,AE,Asian,Bobby Allen,3
 Justin Hopkins,ar_AE,AE,Asian,Justin Hopkins,2
 Lindsay Allen,ar_AE,AE,Asian,Lindsay Allen,3
 April Hall,ar_AE,AE,Asian,April Hall,2
 Christine Taylor,ar_AE,AE,Asian,Christine Taylor,3
 Alisha Bush,ar_AE,AE,Asian,Alisha Bush,4
 Jason Blake,ar_AE,AE,Asian,Jason Blake,2
 Lori Newman,ar_AE,AE,Asian,Lori Newman,3
 Parker Logan,ar_AE,AE,Asian,Parker Logan,3
 Jason Parsons,ar_AE,AE,Asian,Jason Parsons,2
 Terri Barber,ar_AE,AE,Asian,Terri Barber,3
 Valerie Rodriguez,ar_AE,AE,Asian,Valerie Rodriguez,3
 Dale Clark,ar_AE,AE,Asian,Dale Clark,3
 Charles Hill,ar_AE,AE,Asian,Charles Hill,2
 David Nicholson MD,ar_AE,AE,Asian,David Nicholson MD,3
 Alejandro Oconnor,ar_AE,AE,Asian,Alejandro Oconnor,5
 Kelly Mejia,ar_AE,AE,Asian,Kelly Mejia,3
 Kimberly Shaw,ar_AE,AE,Asian,Kimberly Shaw,4
 Christy Parker,ar_AE,AE,Asian,Christy Parker,3
 Michael Powell,ar_AE,AE,Asian,Michael Powell,2
 Lisa Palmer,ar_AE,AE,Asian,Lisa Palmer,2
 David Chen,ar_AE,AE,Asian,David Chen,2
 Michael Wright,ar_AE,AE,Asian,Michael Wright,2
 Gregory Clark,ar_AE,AE,Asian,Gregory Clark,3
 Sandra Sanford,ar_AE,AE,Asian,Sandra Sanford,3
 Theresa Powell,ar_AE,AE,Asian,Theresa Powell,3
 Alexandra Blanchard,ar_AE,AE,Asian,Alexandra Blanchard,4
 Kenneth Schmidt,ar_AE,AE,Asian,Kenneth Schmidt,3
 Christopher King,ar_AE,AE,Asian,Christopher King,2
 Victoria Stevens,ar_AE,AE,Asian,Victoria Stevens,2
 Eric Parrish,ar_AE,AE,Asian,Eric Parrish,3
 Anthony Mullins,ar_AE,AE,Asian,Anthony Mullins,3
 Kelsey Fisher,ar_AE,AE,Asian,Kelsey Fisher,3
 April Vaughn,ar_AE,AE,Asian,April Vaughn,3
 Teresa Bryant,ar_AE,AE,Asian,Teresa Bryant,3
 Sue Gray,ar_AE,AE,Asian,Sue Gray,3
 Loretta Archer,ar_AE,AE,Asian,Loretta Archer,4
 Philip Reyes,ar_AE,AE,Asian,Philip Reyes,2
 Chelsey Griffin,ar_AE,AE,Asian,Chelsey Griffin,3
 Sarah Garcia,ar_AE,AE,Asian,Sarah Garcia,2
 Jason Beck,ar_AE,AE,Asian,Jason Beck,2
 Tara Marshall,ar_AE,AE,Asian,Tara Marshall,3
 Jeffrey Turner,ar_AE,AE,Asian,Jeffrey Turner,3
 Diane Juarez,ar_AE,AE,Asian,Diane Juarez,4
 Eric Rogers,ar_AE,AE,Asian,Eric Rogers,2
 Charles Atkinson,ar_AE,AE,Asian,Charles Atkinson,3
 Mr. Charles Sanchez,ar_AE,AE,Asian,Charles Sanchez,2
 Kelly Ramirez,ar_AE,AE,Asian,Kelly Ramirez,2
 Stephen Garcia,ar_AE,AE,Asian,Stephen Garcia,2
 Valerie Pratt,ar_AE,AE,Asian,Valerie Pratt,3
 Jessica Holloway MD,ar_AE,AE,Asian,Jessica Holloway MD,4
 Roy Jimenez,ar_AE,AE,Asian,Roy Jimenez,3
 Joshua Trujillo,ar_AE,AE,Asian,Joshua Trujillo,5
 Laura Nunez,ar_AE,AE,Asian,Laura Nunez,4
 Katie Burnett,ar_AE,AE,Asian,Katie Burnett,3
 Christopher Evans,ar_AE,AE,Asian,Christopher Evans,2
Nicole Cummings,ar_AE,AE,Asian,Nicole Cummings,3
 Kathleen Nelson,ar_AE,AE,Asian,Kathleen Nelson,4
 Michael Ruiz,ar_AE,AE,Asian,Michael Ruiz,2
 Dan Martin,ar_AE,AE,Asian,Dan Martin,2
 Laurie Davis,ar_AE,AE,Asian,Laurie Davis,4
 Kim Thompson,ar_AE,AE,Asian,Kim Thompson,2
 Katherine Conley,ar_AE,AE,Asian,Katherine Conley,4
 Cameron Osborne,ar_AE,AE,Asian,Cameron Osborne,3
 Patrick Crawford,ar_AE,AE,Asian,Patrick Crawford,2
 Jeffrey Smith,ar_AE,AE,Asian,Jeffrey Smith,3
 Crystal Wilkins,ar_AE,AE,Asian,Crystal Wilkins,3
 David Rose,ar_AE,AE,Asian,David Rose,2
 Jennifer Wong,ar_AE,AE,Asian,Jennifer Wong,2
 Rachel Benson,ar_AE,AE,Asian,Rachel Benson,2
 Joshua Stewart,ar_AE,AE,Asian,Joshua Stewart,3
 Andrew Jones,ar_AE,AE,Asian,Andrew Jones,2
 Matthew Humphrey,ar_AE,AE,Asian,Matthew Humphrey,3
 John Clark,ar_AE,AE,Asian,John Clark,2
 Joseph Pena,ar_AE,AE,Asian,Joseph Pena,3
 Scott Page,ar_AE,AE,Asian,Scott Page,2
 Helen Lopez,ar_AE,AE,Asian,Helen Lopez,3
 James Ashley,ar_AE,AE,Asian,James Ashley,2
 Pamela Houston,ar_AE,AE,Asian,Pamela Houston,4
 Shawn Walker,ar_AE,AE,Asian,Shawn Walker,3
 Cory Mcdonald,ar_AE,AE,Asian,Cory Mcdonald,5
 Timothy Martinez,ar_AE,AE,Asian,Timothy Martinez,3
 Jessica Thornton,ar_AE,AE,Asian,Jessica Thornton,2
 Daniel Miller,ar_AE,AE,Asian,Daniel Miller,2
 Kaitlyn Humphrey,ar_AE,AE,Asian,Kaitlyn Humphrey,5
 Kyle Gonzalez,ar_AE,AE,Asian,Kyle Gonzalez,2
 Elizabeth Moore,ar_AE,AE,Asian,Elizabeth Moore,2
 Adam Grant,ar_AE,AE,Asian,Adam Grant,2
 John Williams,ar_AE,AE,Asian,John Williams,2
 Christopher Crawford,ar_AE,AE,Asian,Christopher Crawford,2
Joshua Hall,ar_AE,AE,Asian,Joshua Hall,3
 Leslie Manning,ar_AE,AE,Asian,Leslie Manning,3
 Paul Powell,ar_AE,AE,Asian,Paul Powell,2
 Joseph Turner,ar_AE,AE,Asian,Joseph Turner,2
 Cassandra Roth,ar_AE,AE,Asian,Cassandra Roth,3
Joseph Joseph PhD,ar_AE,AE,Asian,Joseph Joseph PhD,3
 Daniel Washington,ar_AE,AE,Asian,Daniel Washington,2
 Megan Lane,ar_AE,AE,Asian,Megan Lane,3
 Amanda Moreno,ar_AE,AE,Asian,Amanda Moreno,3
 Tina Snyder,ar_AE,AE,Asian,Tina Snyder,3
 Eric Simmons,ar_AE,AE,Asian,Eric Simmons,2
 Misty Walsh,ar_AE,AE,Asian,Misty Walsh,3
 Yvonne Campbell,ar_AE,AE,Asian,Yvonne Campbell,4
 David Costa DDS,ar_AE,AE,Asian,David Costa DDS,3
 Brandon Cannon,ar_AE,AE,Asian,Brandon Cannon,2
 Justin Brady,ar_AE,AE,Asian,Justin Brady,2
 Judith Oneill,ar_AE,AE,Asian,Judith Oneill,4
 James Blackwell,ar_AE,AE,Asian,James Blackwell,3
 Mrs. Michelle Hansen,ar_AE,AE,Asian,Michelle Hansen,2
 Carolyn King,ar_AE,AE,Asian,Carolyn King,3
 Allison Vega,ar_AE,AE,Asian,Allison Vega,3
 Elizabeth George,ar_AE,AE,Asian,Elizabeth George,2
 Sarah Phillips,ar_AE,AE,Asian,Sarah Phillips,2
 Miranda Farrell,ar_AE,AE,Asian,Miranda Farrell,3
 James Hartman,ar_AE,AE,Asian,James Hartman,3
 Chris Tran,ar_AE,AE,Asian,Chris Tran,2
 Kayla Chase,ar_AE,AE,Asian,Kayla Chase,3
 Sabrina Stone,ar_AE,AE,Asian,Sabrina Stone,3
 Emily Haney,ar_AE,AE,Asian,Emily Haney,3
 Jessica Brown,ar_AE,AE,Asian,Jessica Brown,2
 Dr. Cynthia Davis DVM,ar_AE,AE,Asian,Cynthia Davis DVM,5
 Andrea Grant,ar_AE,AE,Asian,Andrea Grant,3
 Ashley Carpenter,ar_AE,AE,Asian,Ashley Carpenter,3
 Steven Waters,ar_AE,AE,Asian,Steven Waters,2
 Michele Mccoy,ar_AE,AE,Asian,Michele Mccoy,6
 Carla Lewis,ar_AE,AE,Asian,Carla Lewis,3
 Olivia Moore,ar_AE,AE,Asian,Olivia Moore,3
 Tyrone Li,ar_AE,AE,Asian,Tyrone Li,4
 Steven Walters,ar_AE,AE,Asian,Steven Walters,2
 Travis Adams,ar_AE,AE,Asian,Travis Adams,3
 Ashley Tucker,ar_AE,AE,Asian,Ashley Tucker,3
 Brett Murillo,ar_AE,AE,Asian,Brett Murillo,4
 Deanna Keith,ar_AE,AE,Asian,Deanna Keith,3
 Jill Gilbert,ar_AE,AE,Asian,Jill Gilbert,3
 Christina Tran,ar_AE,AE,Asian,Christina Tran,3
 Jennifer Scott,ar_AE,AE,Asian,Jennifer Scott,2
 Deanna Wright,ar_AE,AE,Asian,Deanna Wright,3
 Nathaniel Lloyd,ar_AE,AE,Asian,Nathaniel Lloyd,4
 Christopher Hopkins,ar_AE,AE,Asian,Christopher Hopkins,2
 Johnny Brown,ar_AE,AE,Asian,Johnny Brown,2
 Adrian Garner,ar_AE,AE,Asian,Adrian Garner,3
 Deanna Quinn,ar_AE,AE,Asian,Deanna Quinn,3
 Ethan Hawkins,ar_AE,AE,Asian,Ethan Hawkins,3
 John Villarreal,ar_AE,AE,Asian,John Villarreal,4
 Bridget Odom,ar_AE,AE,Asian,Bridget Odom,5
Ryan Lucero,ar_AE,AE,Asian,Ryan Lucero,3
 Julia Tucker,ar_AE,AE,Asian,Julia Tucker,3
 Paul Estrada,ar_AE,AE,Asian,Paul Estrada,3
Maria Alexander,ar_AE,AE,Asian,Maria Alexander,2
 Stephanie Jones,ar_AE,AE,Asian,Stephanie Jones,4
 Allen Rios,ar_AE,AE,Asian,Allen Rios,3
 Jeffery Juarez,ar_AE,AE,Asian,Jeffery Juarez,4
 Gerald Liu,ar_AE,AE,Asian,Gerald Liu,3
 Charles Ellis,ar_AE,AE,Asian,Charles Ellis,2
 Pamela Spencer,ar_AE,AE,Asian,Pamela Spencer,4
